date,product_id,product_name,category,order_category,units_sold,price,revenue,stock_level,promotion,day_of_week,month,quarter,year
2023-02-04,PROD_0022,Product 0022,Food,Food,312,318.15,99263.29,620,0,Saturday,2,1,2023
2023-02-05,PROD_0022,Product 0022,Food,Food,159,45.19,7184.75,244,0,Sunday,2,1,2023
2023-02-06,PROD_0022,Product 0022,Food,Food,298,239.77,71450.58,732,0,Monday,2,1,2023
2023-02-07,PROD_0022,Product 0022,Food,Food,273,416.13,113603.78,34,0,Tuesday,2,1,2023
2023-02-08,PROD_0022,Product 0022,Food,Food,254,314.28,79827.36,462,0,Wednesday,2,1,2023
2023-02-09,PROD_0022,Product 0022,Food,Food,236,389.92,92021.91,779,0,Thursday,2,1,2023
2023-02-10,PROD_0022,Product 0022,Food,Food,215,412.15,88611.27,88,0,Friday,2,1,2023
2023-02-11,PROD_0022,Product 0022,Food,Food,425,290.54,123481.3,667,0,Saturday,2,1,2023
2023-02-12,PROD_0022,Product 0022,Food,Food,388,373.47,144906.0,168,0,Sunday,2,1,2023
2023-02-13,PROD_0022,Product 0022,Food,Food,139,386.26,53689.8,595,0,Monday,2,1,2023
2023-02-14,PROD_0022,Product 0022,Food,Food,193,436.87,84314.95,217,0,Tuesday,2,1,2023
2023-02-15,PROD_0022,Product 0022,Food,Food,186,398.42,74106.66,242,0,Wednesday,2,1,2023
2023-02-16,PROD_0022,Product 0022,Food,Food,173,475.34,82234.36,592,0,Thursday,2,1,2023
2023-02-17,PROD_0022,Product 0022,Food,Food,177,193.7,34284.57,676,0,Friday,2,1,2023
2023-02-18,PROD_0022,Product 0022,Food,Food,366,372.58,136363.2,405,0,Saturday,2,1,2023
2023-02-19,PROD_0022,Product 0022,Food,Food,291,202.48,58921.29,296,0,Sunday,2,1,2023
2023-02-20,PROD_0022,Product 0022,Food,Food,239,96.14,22977.17,170,0,Monday,2,1,2023
2023-02-21,PROD_0022,Product 0022,Food,Food,118,157.1,18538.38,749,0,Tuesday,2,1,2023
2023-02-22,PROD_0022,Product 0022,Food,Food,266,55.2,14684.11,921,0,Wednesday,2,1,2023
2023-02-23,PROD_0022,Product 0022,Food,Food,227,453.79,103009.32,640,0,Thursday,2,1,2023
2023-02-24,PROD_0022,Product 0022,Food,Food,208,282.13,58683.37,209,0,Friday,2,1,2023
2023-02-25,PROD_0022,Product 0022,Food,Food,268,215.19,57669.6,950,0,Saturday,2,1,2023
2023-02-26,PROD_0022,Product 0022,Food,Food,249,323.38,80521.75,185,0,Sunday,2,1,2023
2023-02-27,PROD_0022,Product 0022,Food,Food,340,164.71,56000.61,235,0,Monday,2,1,2023
2023-02-28,PROD_0022,Product 0022,Food,Food,285,334.78,95413.59,685,0,Tuesday,2,1,2023
2023-03-01,PROD_0022,Product 0022,Food,Food,194,14.59,2830.7,273,0,Wednesday,3,1,2023
2023-03-02,PROD_0022,Product 0022,Food,Food,324,165.58,53647.41,504,0,Thursday,3,1,2023
2023-03-03,PROD_0022,Product 0022,Food,Food,230,427.0,98209.43,630,0,Friday,3,1,2023
2023-03-04,PROD_0022,Product 0022,Food,Food,397,405.0,160785.96,907,0,Saturday,3,1,2023
2023-03-05,PROD_0022,Product 0022,Food,Food,312,117.66,36710.57,394,0,Sunday,3,1,2023
2023-03-06,PROD_0022,Product 0022,Food,Food,265,160.81,42615.7,544,0,Monday,3,1,2023
2023-03-07,PROD_0022,Product 0022,Food,Food,147,47.5,6982.59,651,0,Tuesday,3,1,2023
2023-03-08,PROD_0022,Product 0022,Food,Food,262,506.46,132693.7,625,0,Wednesday,3,1,2023
2023-03-09,PROD_0022,Product 0022,Food,Food,254,496.97,126229.64,974,0,Thursday,3,1,2023
2023-03-10,PROD_0022,Product 0022,Food,Food,238,295.64,70361.19,932,1,Friday,3,1,2023
2023-03-11,PROD_0022,Product 0022,Food,Food,404,436.6,176387.19,462,0,Saturday,3,1,2023
2023-03-12,PROD_0022,Product 0022,Food,Food,390,471.58,183917.37,626,0,Sunday,3,1,2023
2023-03-13,PROD_0022,Product 0022,Food,Food,236,154.86,36546.91,154,0,Monday,3,1,2023
2023-03-14,PROD_0022,Product 0022,Food,Food,204,528.23,107758.49,254,0,Tuesday,3,1,2023
2023-03-15,PROD_0022,Product 0022,Food,Food,256,133.4,34151.04,236,0,Wednesday,3,1,2023
2023-03-16,PROD_0022,Product 0022,Food,Food,252,413.18,104120.86,378,1,Thursday,3,1,2023
2023-03-17,PROD_0022,Product 0022,Food,Food,264,189.81,50108.82,846,0,Friday,3,1,2023
2023-03-18,PROD_0022,Product 0022,Food,Food,342,538.36,184117.56,963,0,Saturday,3,1,2023
2023-03-19,PROD_0022,Product 0022,Food,Food,302,461.72,139440.05,586,0,Sunday,3,1,2023
2023-03-20,PROD_0022,Product 0022,Food,Food,210,241.42,50699.11,600,0,Monday,3,1,2023
2023-03-21,PROD_0022,Product 0022,Food,Food,238,359.61,85587.48,955,0,Tuesday,3,1,2023
2023-03-22,PROD_0022,Product 0022,Food,Food,238,428.98,102096.82,14,0,Wednesday,3,1,2023
2023-03-23,PROD_0022,Product 0022,Food,Food,274,185.79,50907.5,805,0,Thursday,3,1,2023
2023-03-24,PROD_0022,Product 0022,Food,Food,263,194.12,51052.61,648,0,Friday,3,1,2023
2023-03-25,PROD_0022,Product 0022,Food,Food,279,24.98,6970.33,51,1,Saturday,3,1,2023
2023-03-26,PROD_0022,Product 0022,Food,Food,318,119.67,38055.06,612,0,Sunday,3,1,2023
2023-03-27,PROD_0022,Product 0022,Food,Food,208,285.08,59297.08,377,0,Monday,3,1,2023
2023-03-28,PROD_0022,Product 0022,Food,Food,257,316.02,81216.74,314,0,Tuesday,3,1,2023
2023-03-29,PROD_0022,Product 0022,Food,Food,236,382.27,90214.92,762,0,Wednesday,3,1,2023
2023-03-30,PROD_0022,Product 0022,Food,Food,257,384.1,98713.75,529,1,Thursday,3,1,2023
2023-03-31,PROD_0022,Product 0022,Food,Food,225,220.06,49513.31,385,0,Friday,3,1,2023
2023-04-01,PROD_0022,Product 0022,Food,Food,285,111.6,31806.22,140,0,Saturday,4,2,2023
2023-04-02,PROD_0022,Product 0022,Food,Food,325,56.09,18228.99,417,0,Sunday,4,2,2023
2023-04-03,PROD_0022,Product 0022,Food,Food,213,332.95,70917.69,5,0,Monday,4,2,2023
2023-04-04,PROD_0022,Product 0022,Food,Food,206,461.17,95001.29,146,0,Tuesday,4,2,2023
2023-04-05,PROD_0022,Product 0022,Food,Food,170,137.6,23391.44,170,0,Wednesday,4,2,2023
2023-04-06,PROD_0022,Product 0022,Food,Food,220,403.72,88818.39,444,0,Thursday,4,2,2023
2023-04-07,PROD_0022,Product 0022,Food,Food,196,426.48,83589.94,383,0,Friday,4,2,2023
2023-04-08,PROD_0022,Product 0022,Food,Food,405,369.77,149758.18,980,0,Saturday,4,2,2023
2023-04-09,PROD_0022,Product 0022,Food,Food,317,174.55,55331.35,490,0,Sunday,4,2,2023
2023-04-10,PROD_0022,Product 0022,Food,Food,214,125.99,26961.09,162,0,Monday,4,2,2023
2023-04-11,PROD_0022,Product 0022,Food,Food,263,152.66,40148.58,78,0,Tuesday,4,2,2023
2023-04-12,PROD_0022,Product 0022,Food,Food,213,117.22,24968.57,240,0,Wednesday,4,2,2023
2023-04-13,PROD_0022,Product 0022,Food,Food,220,238.45,52459.53,302,0,Thursday,4,2,2023
2023-04-14,PROD_0022,Product 0022,Food,Food,263,35.03,9213.02,711,1,Friday,4,2,2023
2023-04-15,PROD_0022,Product 0022,Food,Food,351,215.32,75577.45,721,0,Saturday,4,2,2023
2023-04-16,PROD_0022,Product 0022,Food,Food,259,385.23,99773.28,829,0,Sunday,4,2,2023
2023-04-17,PROD_0022,Product 0022,Food,Food,264,392.56,103635.7,199,0,Monday,4,2,2023
2023-04-18,PROD_0022,Product 0022,Food,Food,254,419.43,106534.32,988,0,Tuesday,4,2,2023
2023-04-19,PROD_0022,Product 0022,Food,Food,290,390.18,113153.46,975,0,Wednesday,4,2,2023
2023-04-20,PROD_0022,Product 0022,Food,Food,215,49.81,10708.28,336,1,Thursday,4,2,2023
2023-04-21,PROD_0022,Product 0022,Food,Food,188,124.82,23465.31,43,0,Friday,4,2,2023
2023-04-22,PROD_0022,Product 0022,Food,Food,315,66.95,21088.63,929,0,Saturday,4,2,2023
2023-04-23,PROD_0022,Product 0022,Food,Food,259,289.72,75038.68,751,0,Sunday,4,2,2023
2023-04-24,PROD_0022,Product 0022,Food,Food,270,385.23,104013.24,250,0,Monday,4,2,2023
2023-04-25,PROD_0022,Product 0022,Food,Food,198,126.45,25037.04,481,0,Tuesday,4,2,2023
2023-04-26,PROD_0022,Product 0022,Food,Food,251,244.68,61415.06,879,0,Wednesday,4,2,2023
2023-04-27,PROD_0022,Product 0022,Food,Food,256,329.82,84432.99,505,0,Thursday,4,2,2023
2023-04-28,PROD_0022,Product 0022,Food,Food,208,328.11,68246.24,379,0,Friday,4,2,2023
2023-04-29,PROD_0022,Product 0022,Food,Food,236,206.23,48670.01,394,0,Saturday,4,2,2023
2023-04-30,PROD_0022,Product 0022,Food,Food,302,79.37,23971.02,368,0,Sunday,4,2,2023
2023-05-01,PROD_0022,Product 0022,Food,Food,167,315.44,52679.3,898,1,Monday,5,2,2023
2023-05-02,PROD_0022,Product 0022,Food,Food,217,246.54,53499.64,502,0,Tuesday,5,2,2023
2023-05-03,PROD_0022,Product 0022,Food,Food,144,506.9,72993.28,847,0,Wednesday,5,2,2023
2023-05-04,PROD_0022,Product 0022,Food,Food,247,265.86,65668.01,187,0,Thursday,5,2,2023
2023-05-05,PROD_0022,Product 0022,Food,Food,190,252.84,48039.05,860,0,Friday,5,2,2023
2023-05-06,PROD_0022,Product 0022,Food,Food,229,456.67,104578.2,249,0,Saturday,5,2,2023
2023-05-07,PROD_0022,Product 0022,Food,Food,152,191.75,29145.79,500,0,Sunday,5,2,2023
2023-05-08,PROD_0022,Product 0022,Food,Food,198,319.22,63206.38,503,0,Monday,5,2,2023
2023-05-09,PROD_0022,Product 0022,Food,Food,124,471.64,58483.41,822,0,Tuesday,5,2,2023
2023-05-10,PROD_0022,Product 0022,Food,Food,181,191.73,34703.77,478,1,Wednesday,5,2,2023
2023-05-11,PROD_0022,Product 0022,Food,Food,252,383.52,96646.2,173,0,Thursday,5,2,2023
2023-05-12,PROD_0022,Product 0022,Food,Food,227,54.21,12304.79,920,0,Friday,5,2,2023
2023-05-13,PROD_0022,Product 0022,Food,Food,246,113.56,27934.64,800,0,Saturday,5,2,2023
2023-05-14,PROD_0022,Product 0022,Food,Food,229,146.28,33497.52,147,0,Sunday,5,2,2023
2023-05-15,PROD_0022,Product 0022,Food,Food,266,442.27,117643.6,727,0,Monday,5,2,2023
2023-05-16,PROD_0022,Product 0022,Food,Food,145,365.39,52982.24,220,0,Tuesday,5,2,2023
2023-05-17,PROD_0022,Product 0022,Food,Food,166,243.53,40426.06,790,0,Wednesday,5,2,2023
2023-05-18,PROD_0022,Product 0022,Food,Food,253,166.78,42194.78,153,0,Thursday,5,2,2023
2023-05-19,PROD_0022,Product 0022,Food,Food,206,60.24,12410.18,262,0,Friday,5,2,2023
2023-05-20,PROD_0022,Product 0022,Food,Food,193,249.95,48240.71,856,0,Saturday,5,2,2023
2023-05-21,PROD_0022,Product 0022,Food,Food,263,277.25,72917.15,626,0,Sunday,5,2,2023
2023-05-22,PROD_0022,Product 0022,Food,Food,206,125.94,25942.7,29,0,Monday,5,2,2023
2023-05-23,PROD_0022,Product 0022,Food,Food,250,94.73,23682.01,782,0,Tuesday,5,2,2023
2023-05-24,PROD_0022,Product 0022,Food,Food,186,433.63,80655.54,749,0,Wednesday,5,2,2023
2023-05-25,PROD_0022,Product 0022,Food,Food,190,103.92,19745.63,26,0,Thursday,5,2,2023
2023-05-26,PROD_0022,Product 0022,Food,Food,171,47.13,8059.14,326,0,Friday,5,2,2023
2023-05-27,PROD_0022,Product 0022,Food,Food,168,250.02,42002.79,600,0,Saturday,5,2,2023
2023-05-28,PROD_0022,Product 0022,Food,Food,323,475.61,153622.79,870,0,Sunday,5,2,2023
2023-05-29,PROD_0022,Product 0022,Food,Food,141,77.96,10991.76,610,0,Monday,5,2,2023
2023-05-30,PROD_0022,Product 0022,Food,Food,146,438.19,63976.35,617,1,Tuesday,5,2,2023
2023-05-31,PROD_0022,Product 0022,Food,Food,203,437.41,88793.39,429,0,Wednesday,5,2,2023
2023-06-01,PROD_0022,Product 0022,Food,Food,161,131.35,21147.58,910,0,Thursday,6,2,2023
2023-06-02,PROD_0022,Product 0022,Food,Food,167,118.19,19738.37,71,0,Friday,6,2,2023
2023-06-03,PROD_0022,Product 0022,Food,Food,194,463.7,89957.55,471,0,Saturday,6,2,2023
2023-06-04,PROD_0022,Product 0022,Food,Food,176,343.78,60506.11,535,0,Sunday,6,2,2023
2023-06-05,PROD_0022,Product 0022,Food,Food,112,343.09,38426.34,114,0,Monday,6,2,2023
2023-06-06,PROD_0022,Product 0022,Food,Food,181,408.24,73890.6,484,0,Tuesday,6,2,2023
2023-06-07,PROD_0022,Product 0022,Food,Food,88,473.91,41704.48,284,0,Wednesday,6,2,2023
2023-06-08,PROD_0022,Product 0022,Food,Food,99,11.29,1117.82,679,0,Thursday,6,2,2023
2023-06-09,PROD_0022,Product 0022,Food,Food,154,460.79,70961.39,150,0,Friday,6,2,2023
2023-06-10,PROD_0022,Product 0022,Food,Food,190,158.73,30159.08,776,0,Saturday,6,2,2023
2023-06-11,PROD_0022,Product 0022,Food,Food,180,428.96,77212.81,306,0,Sunday,6,2,2023
2023-06-12,PROD_0022,Product 0022,Food,Food,145,383.09,55547.75,931,1,Monday,6,2,2023
2023-06-13,PROD_0022,Product 0022,Food,Food,139,59.15,8222.33,66,0,Tuesday,6,2,2023
2023-06-14,PROD_0022,Product 0022,Food,Food,146,370.36,54072.99,74,1,Wednesday,6,2,2023
2023-06-15,PROD_0022,Product 0022,Food,Food,115,213.17,24514.69,143,0,Thursday,6,2,2023
2023-06-16,PROD_0022,Product 0022,Food,Food,185,109.86,20324.95,389,0,Friday,6,2,2023
2023-06-17,PROD_0022,Product 0022,Food,Food,194,308.61,59871.03,316,0,Saturday,6,2,2023
2023-06-18,PROD_0022,Product 0022,Food,Food,271,246.98,66931.79,89,1,Sunday,6,2,2023
2023-06-19,PROD_0022,Product 0022,Food,Food,129,114.59,14782.07,747,0,Monday,6,2,2023
2023-06-20,PROD_0022,Product 0022,Food,Food,153,214.09,32756.13,628,0,Tuesday,6,2,2023
2023-06-21,PROD_0022,Product 0022,Food,Food,130,346.33,45023.55,81,0,Wednesday,6,2,2023
2023-06-22,PROD_0022,Product 0022,Food,Food,135,115.93,15651.07,723,0,Thursday,6,2,2023
2023-06-23,PROD_0022,Product 0022,Food,Food,135,29.61,3997.15,297,0,Friday,6,2,2023
2023-06-24,PROD_0022,Product 0022,Food,Food,190,283.47,53858.55,610,0,Saturday,6,2,2023
2023-06-25,PROD_0022,Product 0022,Food,Food,152,47.03,7149.18,286,0,Sunday,6,2,2023
2023-06-26,PROD_0022,Product 0022,Food,Food,143,188.37,26936.89,148,0,Monday,6,2,2023
2023-06-27,PROD_0022,Product 0022,Food,Food,156,160.07,24971.27,238,0,Tuesday,6,2,2023
2023-06-28,PROD_0022,Product 0022,Food,Food,129,167.96,21666.25,192,0,Wednesday,6,2,2023
2023-06-29,PROD_0022,Product 0022,Food,Food,175,447.95,78390.46,481,1,Thursday,6,2,2023
2023-06-30,PROD_0022,Product 0022,Food,Food,133,284.65,37858.74,806,0,Friday,6,2,2023
2023-07-01,PROD_0022,Product 0022,Food,Food,150,349.99,52497.75,646,0,Saturday,7,3,2023
2023-07-02,PROD_0022,Product 0022,Food,Food,127,267.11,33922.8,628,0,Sunday,7,3,2023
2023-07-03,PROD_0022,Product 0022,Food,Food,89,301.21,26808.1,505,0,Monday,7,3,2023
2023-07-04,PROD_0022,Product 0022,Food,Food,108,202.37,21856.17,249,0,Tuesday,7,3,2023
2023-07-05,PROD_0022,Product 0022,Food,Food,100,251.46,25146.33,260,0,Wednesday,7,3,2023
2023-07-06,PROD_0022,Product 0022,Food,Food,93,306.75,28527.63,366,0,Thursday,7,3,2023
2023-07-07,PROD_0022,Product 0022,Food,Food,107,417.82,44706.97,424,0,Friday,7,3,2023
2023-07-08,PROD_0022,Product 0022,Food,Food,164,19.22,3152.77,454,0,Saturday,7,3,2023
2023-07-09,PROD_0022,Product 0022,Food,Food,128,43.12,5519.9,361,0,Sunday,7,3,2023
2023-07-10,PROD_0022,Product 0022,Food,Food,91,140.3,12767.41,51,0,Monday,7,3,2023
2023-07-11,PROD_0022,Product 0022,Food,Food,69,406.99,28082.64,923,0,Tuesday,7,3,2023
2023-07-12,PROD_0022,Product 0022,Food,Food,107,232.09,24833.59,557,0,Wednesday,7,3,2023
2023-07-13,PROD_0022,Product 0022,Food,Food,72,268.95,19364.59,415,0,Thursday,7,3,2023
2023-07-14,PROD_0022,Product 0022,Food,Food,101,105.69,10674.41,482,0,Friday,7,3,2023
2023-07-15,PROD_0022,Product 0022,Food,Food,122,100.62,12275.24,655,0,Saturday,7,3,2023
2023-07-16,PROD_0022,Product 0022,Food,Food,161,295.45,47567.11,882,1,Sunday,7,3,2023
2023-07-17,PROD_0022,Product 0022,Food,Food,57,390.24,22243.96,396,0,Monday,7,3,2023
2023-07-18,PROD_0022,Product 0022,Food,Food,146,173.99,25401.85,480,0,Tuesday,7,3,2023
2023-07-19,PROD_0022,Product 0022,Food,Food,117,337.11,39441.43,115,0,Wednesday,7,3,2023
2023-07-20,PROD_0022,Product 0022,Food,Food,133,443.6,58998.93,957,0,Thursday,7,3,2023
2023-07-21,PROD_0022,Product 0022,Food,Food,92,27.23,2505.62,660,0,Friday,7,3,2023
2023-07-22,PROD_0022,Product 0022,Food,Food,134,260.96,34968.25,109,0,Saturday,7,3,2023
2023-07-23,PROD_0022,Product 0022,Food,Food,131,364.31,47724.64,343,0,Sunday,7,3,2023
2023-07-24,PROD_0022,Product 0022,Food,Food,91,205.49,18699.42,536,0,Monday,7,3,2023
2023-07-25,PROD_0022,Product 0022,Food,Food,124,305.94,37936.23,177,0,Tuesday,7,3,2023
2023-07-26,PROD_0022,Product 0022,Food,Food,71,334.94,23780.48,747,0,Wednesday,7,3,2023
2023-07-27,PROD_0022,Product 0022,Food,Food,108,100.7,10876.09,955,0,Thursday,7,3,2023
2023-07-28,PROD_0022,Product 0022,Food,Food,103,14.92,1536.26,998,1,Friday,7,3,2023
2023-07-29,PROD_0022,Product 0022,Food,Food,99,368.4,36471.59,964,0,Saturday,7,3,2023
2023-07-30,PROD_0022,Product 0022,Food,Food,97,146.39,14199.89,853,0,Sunday,7,3,2023
2023-07-31,PROD_0022,Product 0022,Food,Food,97,195.27,18941.57,273,0,Monday,7,3,2023
2023-08-01,PROD_0022,Product 0022,Food,Food,61,198.47,12106.58,82,0,Tuesday,8,3,2023
2023-08-02,PROD_0022,Product 0022,Food,Food,81,457.95,37094.13,67,0,Wednesday,8,3,2023
2023-08-03,PROD_0022,Product 0022,Food,Food,66,479.23,31629.38,99,0,Thursday,8,3,2023
2023-08-04,PROD_0022,Product 0022,Food,Food,69,351.36,24244.08,820,0,Friday,8,3,2023
2023-08-05,PROD_0022,Product 0022,Food,Food,98,17.91,1755.23,823,0,Saturday,8,3,2023
2023-08-06,PROD_0022,Product 0022,Food,Food,52,190.46,9903.74,842,0,Sunday,8,3,2023
2023-08-07,PROD_0022,Product 0022,Food,Food,72,80.04,5762.71,602,0,Monday,8,3,2023
2023-08-08,PROD_0022,Product 0022,Food,Food,71,61.82,4389.18,945,1,Tuesday,8,3,2023
2023-08-09,PROD_0022,Product 0022,Food,Food,52,414.56,21557.3,456,0,Wednesday,8,3,2023
2023-08-10,PROD_0022,Product 0022,Food,Food,57,227.84,12987.16,50,0,Thursday,8,3,2023
2023-08-11,PROD_0022,Product 0022,Food,Food,50,208.56,10428.15,267,0,Friday,8,3,2023
2023-08-12,PROD_0022,Product 0022,Food,Food,101,67.86,6853.69,256,0,Saturday,8,3,2023
2023-08-13,PROD_0022,Product 0022,Food,Food,82,71.46,5859.69,848,0,Sunday,8,3,2023
2023-08-14,PROD_0022,Product 0022,Food,Food,46,102.8,4728.74,791,0,Monday,8,3,2023
2023-08-15,PROD_0022,Product 0022,Food,Food,54,233.81,12625.77,741,0,Tuesday,8,3,2023
2023-08-16,PROD_0022,Product 0022,Food,Food,53,254.13,13469.07,672,0,Wednesday,8,3,2023
2023-08-17,PROD_0022,Product 0022,Food,Food,64,504.39,32281.14,336,0,Thursday,8,3,2023
2023-08-18,PROD_0022,Product 0022,Food,Food,81,327.66,26540.7,837,0,Friday,8,3,2023
2023-08-19,PROD_0022,Product 0022,Food,Food,60,144.87,8692.41,419,0,Saturday,8,3,2023
2023-08-20,PROD_0022,Product 0022,Food,Food,91,405.29,36880.95,938,0,Sunday,8,3,2023
2023-08-21,PROD_0022,Product 0022,Food,Food,48,375.46,18021.87,682,0,Monday,8,3,2023
2023-08-22,PROD_0022,Product 0022,Food,Food,82,282.47,23162.69,658,0,Tuesday,8,3,2023
2023-08-23,PROD_0022,Product 0022,Food,Food,50,344.2,17210.24,881,0,Wednesday,8,3,2023
2023-08-24,PROD_0022,Product 0022,Food,Food,68,294.66,20036.6,555,0,Thursday,8,3,2023
2023-08-25,PROD_0022,Product 0022,Food,Food,64,53.92,3451.18,201,0,Friday,8,3,2023
2023-08-26,PROD_0022,Product 0022,Food,Food,84,422.3,35473.43,553,0,Saturday,8,3,2023
2023-08-27,PROD_0022,Product 0022,Food,Food,86,122.35,10521.72,507,0,Sunday,8,3,2023
2023-08-28,PROD_0022,Product 0022,Food,Food,69,228.04,15734.44,234,1,Monday,8,3,2023
2023-08-29,PROD_0022,Product 0022,Food,Food,69,122.77,8470.99,987,0,Tuesday,8,3,2023
2023-08-30,PROD_0022,Product 0022,Food,Food,71,171.13,12150.04,456,0,Wednesday,8,3,2023
2023-08-31,PROD_0022,Product 0022,Food,Food,64,313.99,20095.55,588,0,Thursday,8,3,2023
2023-09-01,PROD_0022,Product 0022,Food,Food,58,255.76,14834.07,539,0,Friday,9,3,2023
2023-09-02,PROD_0022,Product 0022,Food,Food,79,463.13,36587.26,756,0,Saturday,9,3,2023
2023-09-03,PROD_0022,Product 0022,Food,Food,46,124.04,5705.82,715,0,Sunday,9,3,2023
2023-09-04,PROD_0022,Product 0022,Food,Food,43,283.75,12201.37,884,1,Monday,9,3,2023
2023-09-05,PROD_0022,Product 0022,Food,Food,43,501.26,21554.16,371,1,Tuesday,9,3,2023
2023-09-06,PROD_0022,Product 0022,Food,Food,69,180.48,12452.85,97,0,Wednesday,9,3,2023
2023-09-07,PROD_0022,Product 0022,Food,Food,50,217.57,10878.58,470,0,Thursday,9,3,2023
2023-09-08,PROD_0022,Product 0022,Food,Food,55,218.07,11993.88,897,0,Friday,9,3,2023
2023-09-09,PROD_0022,Product 0022,Food,Food,94,131.35,12346.62,651,0,Saturday,9,3,2023
2023-09-10,PROD_0022,Product 0022,Food,Food,86,452.88,38947.38,747,0,Sunday,9,3,2023
2023-09-11,PROD_0022,Product 0022,Food,Food,60,36.03,2161.74,131,0,Monday,9,3,2023
2023-09-12,PROD_0022,Product 0022,Food,Food,62,268.52,16648.04,700,0,Tuesday,9,3,2023
2023-09-13,PROD_0022,Product 0022,Food,Food,57,238.86,13614.8,412,0,Wednesday,9,3,2023
2023-09-14,PROD_0022,Product 0022,Food,Food,62,491.63,30480.9,232,0,Thursday,9,3,2023
2023-09-15,PROD_0022,Product 0022,Food,Food,75,491.11,36833.37,631,0,Friday,9,3,2023
2023-09-16,PROD_0022,Product 0022,Food,Food,72,175.36,12625.89,690,0,Saturday,9,3,2023
2023-09-17,PROD_0022,Product 0022,Food,Food,57,495.14,28223.11,343,0,Sunday,9,3,2023
2023-09-18,PROD_0022,Product 0022,Food,Food,41,95.86,3930.09,907,0,Monday,9,3,2023
2023-09-19,PROD_0022,Product 0022,Food,Food,60,259.0,15540.02,612,0,Tuesday,9,3,2023
2023-09-20,PROD_0022,Product 0022,Food,Food,62,477.83,29625.52,526,1,Wednesday,9,3,2023
2023-09-21,PROD_0022,Product 0022,Food,Food,55,448.67,24677.11,46,0,Thursday,9,3,2023
2023-09-22,PROD_0022,Product 0022,Food,Food,60,413.08,24785.06,324,1,Friday,9,3,2023
2023-09-23,PROD_0022,Product 0022,Food,Food,65,135.88,8832.31,177,1,Saturday,9,3,2023
2023-09-24,PROD_0022,Product 0022,Food,Food,75,34.48,2586.05,612,0,Sunday,9,3,2023
2023-09-25,PROD_0022,Product 0022,Food,Food,61,411.0,25071.09,872,0,Monday,9,3,2023
2023-09-26,PROD_0022,Product 0022,Food,Food,52,376.79,19593.12,875,0,Tuesday,9,3,2023
2023-09-27,PROD_0022,Product 0022,Food,Food,72,151.66,10919.83,120,0,Wednesday,9,3,2023
2023-09-28,PROD_0022,Product 0022,Food,Food,55,405.8,22319.13,987,1,Thursday,9,3,2023
2023-09-29,PROD_0022,Product 0022,Food,Food,59,261.2,15410.85,773,0,Friday,9,3,2023
2023-09-30,PROD_0022,Product 0022,Food,Food,64,82.64,5288.74,272,0,Saturday,9,3,2023
2023-10-01,PROD_0022,Product 0022,Food,Food,110,363.66,40002.5,672,0,Sunday,10,4,2023
2023-10-02,PROD_0022,Product 0022,Food,Food,58,329.21,19094.09,494,0,Monday,10,4,2023
2023-10-03,PROD_0022,Product 0022,Food,Food,64,126.54,8098.5,152,0,Tuesday,10,4,2023
2023-10-04,PROD_0022,Product 0022,Food,Food,63,102.46,6454.93,901,0,Wednesday,10,4,2023
2023-10-05,PROD_0022,Product 0022,Food,Food,66,133.56,8814.79,8,0,Thursday,10,4,2023
2023-10-06,PROD_0022,Product 0022,Food,Food,48,439.16,21079.73,924,0,Friday,10,4,2023
2023-10-07,PROD_0022,Product 0022,Food,Food,63,232.5,14647.54,81,0,Saturday,10,4,2023
2023-10-08,PROD_0022,Product 0022,Food,Food,102,530.64,54125.41,211,0,Sunday,10,4,2023
2023-10-09,PROD_0022,Product 0022,Food,Food,72,183.77,13231.35,956,0,Monday,10,4,2023
2023-10-10,PROD_0022,Product 0022,Food,Food,46,406.51,18699.6,804,0,Tuesday,10,4,2023
2023-10-11,PROD_0022,Product 0022,Food,Food,67,489.98,32828.5,989,1,Wednesday,10,4,2023
2023-10-12,PROD_0022,Product 0022,Food,Food,85,93.96,7986.6,832,0,Thursday,10,4,2023
2023-10-13,PROD_0022,Product 0022,Food,Food,78,131.47,10254.94,684,0,Friday,10,4,2023
2023-10-14,PROD_0022,Product 0022,Food,Food,84,190.21,15977.89,917,0,Saturday,10,4,2023
2023-10-15,PROD_0022,Product 0022,Food,Food,98,489.65,47985.77,175,1,Sunday,10,4,2023
2023-10-16,PROD_0022,Product 0022,Food,Food,57,38.67,2203.94,230,0,Monday,10,4,2023
2023-10-17,PROD_0022,Product 0022,Food,Food,54,176.16,9512.9,301,0,Tuesday,10,4,2023
2023-10-18,PROD_0022,Product 0022,Food,Food,52,53.52,2783.21,51,0,Wednesday,10,4,2023
2023-10-19,PROD_0022,Product 0022,Food,Food,65,108.21,7033.42,509,0,Thursday,10,4,2023
2023-10-20,PROD_0022,Product 0022,Food,Food,53,253.84,13453.59,533,0,Friday,10,4,2023
2023-10-21,PROD_0022,Product 0022,Food,Food,104,273.63,28457.39,321,1,Saturday,10,4,2023
